Mixture,Temperature,Pressure,Count
CCCOC(=O)CC | CCCCCCO | c1ccccc1,298.0,101.0,198
O=C1CCCC1 | CCCCCCCCC,298.15,100.0,16
O=C1CCCCC1 | CCCCCCCCC,298.15,100.0,15
O=C1CCCCCC1 | CCCCCCCCC,298.15,100.0,14
CS(C)=O | CCC(C)=O,298.15,101.0,15
CS(C)=O | CC(=O)CC(C)C,298.15,101.0,16
CS(C)=O | O=C1CCCCC1,298.15,101.0,14
Cc1ccccc1Cl | C1COCO1,308.15,101.0,18
Cc1ccccc1Cl | C1COCCO1,308.15,101.0,18
Cc1ccccc1Cl | C1CCOCC1,308.15,101.0,15
CN1CCCC1=O | CCC(C)=O,298.15,101.0,15
CN1CCCC1=O | CC(=O)CC(C)C,298.15,101.0,14
CN1CCCC1=O | O=C1CCCCC1,298.15,101.0,16
Cc1cnccn1 | Cc1ccccc1,303.15,100.0,8
Cc1cnccn1 | C1CCCCC1,303.15,100.0,9
Cc1cnccn1 | CCCCCCC,303.15,100.0,10
C1COCCN1 | C1CCCCC1,308.15,101.0,9
C1CCOCC1 | C1COCCN1,308.15,101.0,9
C1COCCN1 | C1COCCO1,308.15,101.0,9
C1CCOCC1 | C1COCCN1 | C1CCCCC1,308.15,101.0,24
C1COCCN1 | C1COCCO1 | C1CCCCC1,308.15,101.0,22
CC(C)CC(C)(C)C | CCCCO,298.15,101.0,19
CCCCOCCCC | CC(C)CC(C)(C)C | CCCCO,298.15,101.0,36
CCCCC(=O)OC | COC=O,298.15,100.0,18
CCCCC(=O)OC | CO,298.15,100.0,20
COC=O | CO,298.15,100.0,21
CS(C)=O | OCc1ccccc1,308.15,101.325,17
CS(C)=O | OCCc1ccccc1,308.15,101.325,17
CS(C)=O | OCCCc1ccccc1,308.15,101.325,17
BrCBr | CC#N,303.15,101.0,8
BrCBr | c1ccoc1,303.15,101.0,8
BrCBr | CC(=O)c1ccccc1,303.15,101.0,8
c1ccccc1 | C1CCCCC1,298.2,100.0,15
C1CCOCC1 | CCCCCC,308.15,101.0,14
C1CCOCC1 | CCCCCCC,308.15,101.0,14
C1CCOCC1 | C1CCCCC1,308.15,101.0,14
Cc1ccccc1N | C1CCCCC1,308.15,101.0,14
Cc1ccccc1N | CCCCCC,308.15,101.0,14
Cc1ccccc1N | CCCCCCC,308.15,101.0,14
CCCCCCCCCCCC | CCCCC(=O)OCC,298.15,101.0,17
CCCCCCCCCCCC | CCOC(C)=O,298.15,101.0,18
CCOC(C)=O | CCCCC(=O)OCC,298.15,101.0,15
O,297.15,101.0,3
O,298.15,101.325,3
O | COP(=O)([O-])OC.Cn1cc[n+](C)c1,298.15,101.325,5
COP(=O)([O-])OC.Cn1cc[n+](C)c1,298.15,101.325,3
COP(=O)([O-])OC.Cn1cc[n+](C)c1 | CCO,298.15,101.325,5
CO,298.15,101.325,1
COP(=O)([O-])OC.Cn1cc[n+](C)c1 | CO,298.15,101.325,5
CCCOC(C)=O | C#CCCCC,298.15,101.0,11
CCCOC(C)=O | CC#CCCC,298.15,101.0,9
CCCOC(C)=O | CCC#CCC,298.15,101.0,9
C1CCCCC1 | C1CCNCC1,308.15,101.0,9
C1CCOCC1 | C1CCNCC1,308.15,101.0,9
C1CCCCC1 | C1CCOCC1 | C1CCNCC1,308.15,101.0,24
O | CCn1cc[n+](C)c1.O=C([O-])C(F)(F)F,313.04,101.0,24
O | CCn1cc[n+](C)c1.O=C([O-])C(F)(F)F,348.06,101.0,24
O | CCn1cc[n+](C)c1.O=C([O-])C(F)(F)F,333.06,101.0,24
O | CCn1cc[n+](C)c1.O=C([O-])C(F)(F)F,323.04,101.0,24
CCO | CCOC(C)=O,298.15,100.0,20
CCO | CC(=O)OC(C)=O,298.15,100.0,18
CC(=O)OC(C)=O | CC(=O)O,298.15,100.0,19
CC(=O)O | CCOC(C)=O,298.15,100.0,2
CC(=O)OC(C)=O | CC(=O)O | CCOC(C)=O,298.15,100.0,19
CC(=O)OC(C)=O,298.15,100.0,3
CCO | CC(=O)O | CCOC(C)=O,298.15,100.0,19
CCO | CC(=O)O,298.15,100.0,1
CCO | CC(=O)OC(C)=O | CC(=O)O,298.15,100.0,19
CCO | CC(=O)OC(C)=O | CCOC(C)=O,298.15,100.0,19
C1CCCCC1 | CCCCO,298.15,101.0,19
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,303.15,101.0,8
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,303.15,101.0,9
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,303.15,101.0,9
CN1CCCC1=O | c1ccccc1,308.15,101.0,14
CN1CCCC1=O | Cc1ccccc1,308.15,101.0,14
CN1CCCC1=O | C1CCCCC1,308.15,101.0,14
C1CCOC1 | CCCCCC,298.15,101.325,19
C1CCOC1 | C1CCCCC1,298.15,101.325,19
C1CCOC1 | CCCCCCCCCC,298.15,101.325,19
CCCCOCCCC | CCCCCCC,298.15,101.3,38
CCCCOCCCC | CCCCCCC,313.15,101.3,38
CCCCO | CCCCCCC,298.15,101.3,38
CCCCO | CCCCCCC,313.15,101.3,38
CCCCOCCCC | CCCCO | CCCCCCC,298.15,101.3,72
CCCCOCCCC | CCCCO | CCCCCCC,313.15,101.3,72
CCCO | CC(=O)O,313.15,101.0,22
CC(=O)O | CCCOC(C)=O,313.15,101.0,24
CCCO | CCCOC(C)=O,313.15,101.0,21
c1ccncc1 | NCCO,298.15,101.0,130
CN(CCO)CCO | c1ccncc1,298.15,101.0,315
COC(C)(C)C | CCCCCCCCCC,298.15,101.3,20
CCCCCO | CCCCCCCCCC,298.15,101.3,19
COC(C)(C)C | CCCCCO | CCCCCCCCCC,298.15,101.3,53
ClC(Cl)Cl | Nc1ccccc1,308.15,101.0,14
ClC(Cl)Cl | Cc1ccccc1N,308.15,101.0,14
CCn1cc[n+](C)c1.F[B-](F)(F)F | OC1=NCCC1,298.15,101.0,18
CCn1cc[n+](C)c1.F[B-](F)(F)F | CN1CCCC1=O,298.15,101.0,18
C=CCCCC | CCCCOC,303.15,101.3,9
C=CCCCC | COC(C)(C)C,303.15,101.3,9
CCCO | C1CCCCC1,298.15,100.0,37
CCCO | C1CCCCC1,313.15,100.0,37
CCCO | CC1CCCCC1,298.15,100.0,37
CCCO | CC1CCCCC1,313.15,100.0,37
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2 | CCCO,313.15,101.0,44
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2 | CCCO,283.15,101.0,44
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2 | CCCO,298.15,101.0,44
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2 | CCCO,328.15,101.0,44
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2 | CC(C)O,313.15,101.0,44
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2 | CC(C)O,283.15,101.0,44
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2 | CC(C)O,298.15,101.0,44
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2 | CC(C)O,328.15,101.0,44
CCCCCCCCO | CCCCCCCCCCCC,308.15,101.0,18
CCCCCCCCCCCC | CCCCOC(=O)CCC,308.0,101.0,18
CCCCCCCCO | CCCCCCCCCCCC | CCCCOC(=O)CCC,308.15,101.0,40
COC(C)(C)C | CCCCCCCCC,298.15,101.3,20
CCCCCO | CCCCCCCCC,298.15,101.3,18
COC(C)(C)C | CCCCCO | CCCCCCCCC,298.15,101.3,52
C1CCCCC1 | Cc1cccc(C)n1,303.15,101.0,9
C1CCCCC1 | Cc1cncc(C)c1,303.15,101.0,9
CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CCCO,363.2,100.0,15
CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CCCCO,363.2,100.0,15
CC(C)OC(C)C | CCO,303.15,101.0,19
CC(C)OC(C)C | CC(C)CC(C)(C)C,303.15,101.0,19
C#CCCCC | COC(C)(C)C,298.15,101.0,10
COC(C)(C)C | CC#CCCC,298.15,101.0,6
Cc1ccc(C)cc1 | C1COCCO1,308.15,101.0,16
C1COCCO1 | Cc1cccc(C)c1,308.15,101.0,16
C1COCCO1 | c1ccccc1 | Cc1ccccc1N,308.15,101.0,30
C1COCCO1 | Cc1ccccc1N | Cc1ccccc1,308.15,101.0,33
C1COCCO1 | Cc1cccc(C)c1 | Cc1ccccc1N,308.15,101.0,30
Cc1ccc(C)cc1 | C1COCCO1 | Cc1ccccc1N,308.15,101.0,30
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2 | CCCCO,283.15,100.0,44
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2 | CCCCO,298.15,100.0,44
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2 | CCCCO,328.15,100.0,44
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2 | CCCCO,313.15,100.0,44
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2 | CCCCCO,283.15,100.0,44
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2 | CCCCCO,298.15,100.0,44
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2 | CCCCCO,328.15,100.0,44
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2 | CCCCCO,313.15,100.0,44
c1ccccc1 | Cc1ccccc1,303.15,101.0,3
c1ccccc1 | CCCCCCC,303.15,101.0,3
CC(C)OC(C)C | c1ccccc1 | Cc1ccccc1,303.15,101.0,40
CC(C)OC(C)C | c1ccccc1 | CCCCCCC,303.15,101.0,24
CCCOC(=O)CC | Cc1ccccc1,298.15,101.0,17
CCCCCC | Cc1ccccc1,298.15,101.0,16
CCCOC(=O)CC | CCCCCC | Cc1ccccc1,298.15,101.3,52
CC#N | CCCCCO,313.15,101.0,75
CC#N | CCCCCO,323.15,101.0,75
CC#N | CCCCCO,298.15,101.0,75
CC#N | CCCCCO,288.15,101.0,75
CC#N | CCCCCCO,313.15,101.0,77
CC#N | CCCCCCO,323.15,101.0,77
CC#N | CCCCCCO,298.15,101.0,77
CC#N | CCCCCCO,288.15,101.0,77
C1CCNCC1 | C1COCCN1,308.15,101.0,9
C1CCNCC1 | C1COCCO1,308.15,101.0,9
CCCC[N+]1(C)CCCC1.N#C[N-]C#N | O,308.15,100.0,59
CCCC[N+]1(C)CCCC1.N#C[N-]C#N | O,298.15,100.0,59
CCCC[N+]1(C)CCCC1.N#C[N-]C#N | O,288.15,100.0,59
CCCC[N+]1(C)CCCC1.N#C[N-]C#N | O,318.15,100.0,59
CCCCn1cc[n+](C)c1.N#C[N-]C#N | O,308.15,100.0,24
CCCCn1cc[n+](C)c1.N#C[N-]C#N | O,298.15,100.0,24
CCCCn1cc[n+](C)c1.N#C[N-]C#N | O,288.15,100.0,24
CCCCn1cc[n+](C)c1.N#C[N-]C#N | O,318.15,100.0,24
CCCO | c1ccccc1,298.15,100.0,38
CCCO | c1ccccc1,313.15,100.0,38
CCCO | Cc1ccccc1,298.15,100.0,38
CCCO | Cc1ccccc1,313.15,100.0,38
CCCCCC | CCCCCO,298.15,99.0,18
CCCCCO,313.15,101.0,9
CCCCCO,303.0,101.0,9
CCCCCO,298.15,101.0,9
CCCCCO | Cc1ccccc1,313.15,101.0,38
CCCCCO | Cc1ccccc1,298.15,101.0,38
CCCCOCCCC | CCC#CCC,298.15,101.3,8
CCCCOC | CC#CCCC,298.15,101.3,6
CC(C)OC(C)C | Cc1ccccc1,303.15,101.0,10
CC(C)OC(C)C | Cc1cccc(C)c1,303.15,101.0,11
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)F | O,308.15,100.0,13
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)F | O,298.15,100.0,13
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)F | O,288.15,100.0,13
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)F | O,318.15,100.0,13
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F | O,308.15,100.0,24
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F | O,298.15,100.0,24
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F | O,288.15,100.0,24
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F | O,318.15,100.0,24
c1ccncc1,297.15,101.0,1
c1ccncc1 | O,297.15,101.0,37
c1ccncc1 | O,298.15,101.0,37
C1CCNCC1,297.15,101.0,1
C1CCNCC1 | O,297.15,101.0,18
CCCC[N+]1(C)CCCCC1.N#C[N-]C#N | O,298.15,100.0,36
CC#N | CCCCCCCO,313.15,101.0,51
CC#N | CCCCCCCO,298.15,101.0,51
CC#N | CCCCCCCO,323.15,101.0,51
CC#N | CCCCCCCCO,313.15,101.0,51
CC#N | CCCCCCCCO,298.15,101.0,51
CC#N | CCCCCCCCO,323.15,101.0,51
Cc1cncc(C)c1 | Cc1ccccc1,303.15,101.0,7
Cc1cccc(C)n1 | Cc1ccccc1,303.15,101.0,13
CCn1cc[n+](C)c1.N#C[N-]C#N | O,308.15,100.0,24
CCn1cc[n+](C)c1.N#C[N-]C#N | O,298.15,100.0,24
CCn1cc[n+](C)c1.N#C[N-]C#N | O,288.15,100.0,24
CCn1cc[n+](C)c1.N#C[N-]C#N | O,318.15,100.0,24
CC#N | CCCCCCCCCO,308.15,101.0,60
CC#N | CCCCCCCCCO,303.15,101.0,60
CC#N | CCCCCCCCCO,298.15,101.0,60
CC#N | CCCCCCCCCCO,308.15,101.0,59
CC#N | CCCCCCCCCCO,303.15,101.0,59
CC#N | CCCCCCCCCCO,298.15,101.0,59
CC(C)CC(C)(C)C,313.15,101.0,2
CC(C)CC(C)(C)C,298.15,101.0,2
CCCCCO | CCCCCCC,313.15,101.0,38
CCCCCO | CCCCCCC,298.15,101.0,38
C=C(C)CC(C)(C)C | CO,298.15,101.0,10
CC(C)O | C1CCCCC1,298.15,101.0,9
OCC(F)(F)F | CCCCn1cc[n+](C)c1.F[B-](F)(F)F,298.15,101.0,24
OCC(F)(F)F | CCCCn1cc[n+](C)c1.F[B-](F)(F)F,323.15,101.0,24
OCC(F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,298.15,101.0,21
OCC(F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,323.15,101.0,21
CCn1cc[n+](C)c1.F[B-](F)(F)F | CC(C)=O,298.15,101.0,18
CCn1cc[n+](C)c1.F[B-](F)(F)F | CS(C)=O,298.15,101.0,18
C1CCOC1 | OCC(F)(F)F,298.15,101.3,33
C1CCOC1 | OCC(F)(F)F,313.15,101.3,33
C1CCOC1 | OCC(F)(F)F,283.15,101.3,33
CCCCCCC | CCN(CC)CCN,303.15,101.0,13
CCO | CCCCCCCCCC,298.18,101.0,15
COC(C)(C)C | CCO | CCCCCCCCCC,298.15,101.0,33
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,313.15,101.0,44
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,283.15,101.0,44
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,298.15,101.0,44
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,328.15,101.0,44
COC(C)(C)C | CCC(C)CC,298.15,101.325,19
CCN(CC)CCCN | C1CCCCC1,303.15,101.0,19
CCCCO | CCCCCCCC,298.15,101.0,32
COC(C)(C)C | CCCCO | CCCCCCCC,298.15,101.0,45
CCCCCCCC[n+]1ccc2ccccc2c1.N#C[S-] | O,308.15,101.0,88
CCCCCCCC[n+]1ccc2ccccc2c1.N#C[S-] | O,303.15,101.0,88
CCCCCCCC[n+]1ccc2ccccc2c1.N#C[S-] | O,298.15,101.0,88
CCCCBr | CCCCCCCCO,298.15,101.3,13
CCCC(C)C | COC(C)(C)C,298.15,101.3,19
O | CC(C)O,313.15,101.0,45
O | CC(C)O,333.15,101.0,45
O | CC(C)O,353.15,101.0,45
CO | O=CO,303.15,101.0,11
CO | O=CO | [Cl-].[Na+],303.15,101.0,11
CO | O=CO | [Cd+2].[Cl-].[Cl-],303.15,101.0,12
CO | O=CO | [Cl-].[Cl-].[Zn+2],303.15,101.0,12
CO | O=CO | Cl.N,303.15,101.0,20
CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1 | O,363.15,101.0,17
CCN(CC)CCN | C1CCCCC1,303.15,101.0,6
CCO | CCCCCCCCC,298.15,101.0,15
COC(C)(C)C | CCO | CCCCCCCCC,298.15,101.0,40
CCCO | CCCCCCCCC,298.15,101.0,15
COC(C)(C)C | CCCO | CCCCCCCCC,298.15,101.0,44
CC(C)OC(C)C | CCC(C)CC,298.15,101.3,19
C1CCOCC1 | CCCCO,298.15,101.3,33
C1CCOCC1 | CCCCO,313.15,101.3,33
C1CCOCC1 | CCCCO,283.15,101.3,33
C1CCOCC1 | OCC(F)(F)F,298.15,101.3,33
C1CCOCC1 | OCC(F)(F)F,313.15,101.3,33
C1CCOCC1 | OCC(F)(F)F,283.15,101.3,33
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N | O,308.15,100.0,24
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N | O,298.15,100.0,24
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N | O,288.15,100.0,24
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N | O,318.15,100.0,24
CCO | c1ccncc1,303.15,101.0,12
CCO | c1ccncc1 | [Cl-].[Na+],303.15,101.0,12
CCO | c1ccncc1 | [Cl-].[Cl-].[Zn+2],303.15,101.0,12
CCO | c1ccncc1 | [Ca+2].[Cl-].[Cl-],303.15,101.0,24
CCO | c1ccncc1 | [Cd+2].[Cl-].[Cl-],303.15,101.0,20
CCO | c1ccncc1 | Cl.N,303.15,101.0,20
CCCC(C)C | CN(C)C=O,313.15,101.325,13
CCCC(C)C | CN(C)C=O,298.15,101.325,13
c1ccccc1 | CCCCCCCl,298.15,101.0,29
Clc1ccccc1Cl | c1ccccc1 | CCCCCCCl,298.15,101.0,57
CCCCCCCCCC | CCCO,298.15,101.0,17
COC(C)(C)C | CCCCCCCCCC | CCCO,298.15,101.0,44
c1ccncc1 | [Cd+2].[Cl-].[Cl-] | O,298.15,101.0,18
c1ccncc1 | Cl.N | O,298.15,101.0,18
CCC(C)=O,303.0,101.0,1
CCCCO | CCC(C)=O,303.0,101.0,11
CCCCO,303.0,101.0,1
CCCCCCC | CCCO,298.15,101.0,16
CCCC(=O)O | Cc1ccccc1,323.15,101.0,21
ClC(Cl)Cl | COC(C)(C)C,303.0,101.0,18
CCCCCC[n+]1ccc2ccccc2c1.N#C[S-] | O,308.15,101.0,180
CCCCCC[n+]1ccc2ccccc2c1.N#C[S-] | O,303.15,101.0,180
CCCCCC[n+]1ccc2ccccc2c1.N#C[S-] | O,298.15,101.0,180
C=C(C)[C@H]1CC=C(C)CC1,303.0,101.0,1
CCCCCO | C=C(C)[C@H]1CC=C(C)CC1,303.0,101.0,16
C1COCCO1 | O=CO,303.15,101.0,22
C1COCCO1 | O=CO | [Cl-].[Na+],303.15,101.0,11
C1COCCO1 | O=CO | [Ca+2].[Cl-].[Cl-],303.15,101.0,22
C1COCCO1 | O=CO | [Cl-].[Cl-].[Zn+2],303.15,101.0,21
C1COCCO1 | O=CO | [Cd+2].[Cl-].[Cl-],303.15,101.0,10
C1COCCO1 | O=CO | Cl.N,303.15,101.0,10
COC(C)(C)CC(C)(C)C | CO,298.15,101.0,10
CCO | C1CCOCC1,298.15,101.3,19
CCO | C1CCOCC1 | CCCO,298.15,101.3,57
CCO | CCCO | C1COCCO1,298.15,101.3,57
